[541$3],[411$6],[433$8],[616$6],[357$3],[435$4],[680$6],[101$9],[50$6],[517$4],[610$5],[630$7],[645$8],[226$8],[555$2],[367$7],[200$9],[632$8],[582$7],[527$8],[57$1],[345$8],[470$5],[640$7],[231$9],[441$1],[477$8],[330$9],[211$2],[611$8],[314$1],[525$4],TRUE,[290$8],[586$4],[652$9],[544$8],[515$7],[139$8],[265$5],[626$8],[77$6],[633$4],[-2$6],[588$9],[482$4],[591$7],[75$2],[319$7],[154$6],[150$1],[444$9],[-1$2],[379$8],[37$8],[111$9],[225$1],[339$7],[617$6],[238$8],2,[244$8],[350$8],[580$9],[533$6],[298$3],[506$5],[440$4],[179$1],[663$3],[638$4],[499$9],[333$4],natural,[262$6],[151$8],[637$3],[269$5],[94$7],[570$2],[98$9],F,[59$3],[384$4],[216$9],[421$8],[655$2],32,[565$4],[665$8],[165$5],[72$9],[0$8],[284$9],[6$6],[24$5],[602$3],[382$9],[135$2],[253$8],[607$6],[157$7],[214$3],[340$9],[455$1]
[245$8],[307$8],[650$9],[137$9],[53$7],[17$1],[167$8],[71$6],[191$6],[293$1],[511$1],[259$4],[370$5],[447$5],[33$6],[229$7],[13$7],[1$1],[599$7],[600$7],[361$3],[106$3],[14$3],[180$8],[461$7],[291$3],[-1$2],[480$8],[64$3],[69$5],[516$7],[48$6],TRUE,[248$8],[485$6],[420$6],[422$9],[206$9],[581$7],[8$7],[389$3],[201$3],[505$6],[-2$6],[337$7],[142$7],[341$7],[312$6],[116$6],[490$3],[304$7],[644$4],[149$4],[483$6],[566$7],[539$1],[648$9],[559$5],[181$5],[529$9],1,[263$9],[678$9],[326$6],[122$7],[647$6],[592$3],[407$8],[78$4],[590$6],[377$7],[560$7],[613$1],natural,[270$1],[127$1],[324$7],[685$9],[222$1],[391$6],[109$5],M,[682$5],[172$5],[246$6],[89$7],[23$3],28,[228$1],[552$9],[344$1],[462$7],[97$3],[564$1],[56$4],[96$1],[596$6],[380$7],[4$6],[416$7],[571$6],[227$8],[569$3],[123$3],[471$5]
[248$6],[159$8],[395$9],[54$2],[270$2],[362$8],[21$2],[0$9],[125$8],[11$2],[93$7],[103$8],[424$1],[124$8],[503$8],[417$9],[436$9],[89$9],[590$8],[308$8],[148$9],[75$2],[455$2],[382$9],[23$6],[149$3],[680$6],[122$8],[182$2],[441$2],[282$3],[68$9],TRUE,[653$8],[-2$6],[33$1],[136$8],[210$9],[304$6],[30$7],[573$9],[247$1],[150$1],[-1$2],[672$8],[459$8],[243$9],[654$1],[171$1],[239$9],[179$7],[574$2],[94$8],[464$9],[25$7],[170$9],[409$9],[91$3],[476$8],[228$2],2,[204$8],[527$7],[92$1],[64$1],[320$7],[496$8],[105$6],[274$3],[378$8],[174$7],[662$7],[359$3],natural,[296$9],[575$9],[665$8],[445$9],[187$8],[199$9],[561$8],M,[322$9],[36$8],[674$1],[397$8],[213$9],19,[34$7],[504$8],[42$7],[69$8],[299$2],[117$8],[108$2],[591$7],[306$4],[269$4],[377$2],[215$8],[118$6],[104$1],[408$9],[256$9],[683$7]
[627$9],[136$7],[662$7],[670$8],[252$4],[617$8],[27$3],[609$8],[600$7],[61$3],[64$2],[22$6],[102$8],[17$3],[557$8],[566$9],[211$4],[376$9],[311$2],[91$9],[160$2],[329$2],[590$8],[450$6],[203$2],[178$3],[389$9],[6$8],[230$4],[278$4],[324$7],[65$3],TRUE,[457$8],[166$3],[633$4],[5$3],[28$4],[353$3],[280$8],[228$3],[78$8],[222$3],[411$2],[443$6],[189$4],[176$3],[616$7],[173$3],[680$7],[4$4],[55$7],[232$6],[172$1],[304$7],[682$4],[430$2],[217$3],[98$5],[86$4],2,[378$6],[469$7],[476$2],[288$7],[459$7],[114$3],[521$8],[99$4],[316$8],[592$5],[451$4],[636$4],natural,[155$7],[0$8],[109$3],[152$2],[383$3],[260$6],[357$3],M,[560$6],[360$9],[239$8],[428$6],[83$7],39,[299$3],[319$7],[130$8],[630$9],[563$7],[495$6],[550$6],[576$4],[397$7],[608$6],[-1$2],[503$8],[161$4],[540$2],[-2$6],[20$5],[219$2]
[684$9],[176$7],[217$3],[365$2],[391$8],[273$9],[22$1],[16$9],[325$9],[6$7],[294$9],[497$9],[154$2],[401$2],[530$9],[413$1],[407$9],[73$1],[522$9],[607$9],[146$9],[537$9],[52$9],[493$9],[60$6],[32$9],[276$9],[156$9],[658$1],[371$9],[41$7],[635$9],TRUE,[44$9],[419$9],[246$6],[268$9],[549$7],[205$1],[277$9],[593$3],[17$2],[570$6],[20$3],[48$4],[663$7],[630$5],[229$7],[560$9],[435$9],[614$9],[238$9],[622$9],[285$3],[62$9],[667$6],[520$7],[252$9],[74$1],[623$1],2,[166$2],[109$3],[376$9],[284$9],[414$2],[495$7],[272$3],[647$9],[82$9],[499$7],[203$1],[223$2],natural,[-1$2],[478$2],[480$9],[2$9],[475$9],[379$9],[681$2],M,[189$9],[542$9],[131$9],[95$9],[617$7],15,[555$3],[538$9],[255$9],[451$9],[197$9],[682$7],[332$7],[506$3],[526$6],[594$6],[447$9],[98$9],[373$9],[482$6],[-2$6],[491$3],[641$8]
[346$8],[551$5],[76$5],[242$7],[243$9],[332$7],[249$8],[204$5],[143$8],[611$5],[484$6],[287$8],[256$8],[440$5],[206$7],[126$5],[464$8],[555$4],[652$8],[441$7],[246$3],[599$5],[418$2],[105$5],[479$6],[363$4],[375$6],[69$7],[48$3],[379$8],[504$7],[543$4],TRUE,[606$7],[11$5],[268$6],[395$6],[368$8],[291$4],[564$4],[514$5],[66$4],[605$8],[598$5],[546$9],[216$8],[493$8],[264$8],[269$4],[625$9],[607$9],[15$8],[317$9],[8$7],[468$4],[585$9],[147$9],[43$4],[350$9],[539$4],2,[569$7],[523$8],[385$6],[308$5],[34$3],[667$7],[366$8],[632$8],[112$5],[656$5],[610$5],[63$7],natural,[336$5],[549$5],[-1$2],[115$8],[586$6],[511$6],[227$7],F,[328$8],[570$5],[54$5],[516$7],[491$5],40,[513$8],[18$8],[587$5],[-2$6],[454$8],[641$8],[339$9],[475$8],[665$8],[205$4],[50$8],[70$8],[676$6],[634$8],[80$8],[281$8],[582$5]
[437$1],[230$8],[59$4],[506$1],[667$2],[358$6],[386$6],[177$3],[683$2],[82$8],[625$9],[536$9],[234$8],[226$7],[405$9],[146$9],[468$3],[407$9],[8$9],[642$1],[237$1],[338$1],[275$9],[559$7],[635$6],[22$1],[43$1],[321$9],[243$1],[410$9],[502$5],[2$9],TRUE,[334$1],[509$4],[93$9],[140$9],[152$1],[301$2],[81$2],[390$8],[392$9],[354$9],[232$3],[-2$6],[330$9],[100$1],[467$1],[210$9],[580$8],[138$1],[439$1],[312$8],[267$4],[71$1],[303$6],[385$1],[198$1],[342$7],[19$1],5,[600$9],[95$1],[154$2],[387$8],[228$1],[472$1],[418$9],[537$6],[12$5],[238$8],[427$1],[318$8],natural,[539$1],[650$7],[393$2],[560$8],[287$1],[61$1],[282$1],F,[113$4],[656$1],[54$4],[295$8],[46$8],2,[115$8],[389$5],[538$7],[575$2],[443$3],[225$3],[409$8],[272$2],[659$9],[240$8],[454$8],[284$9],[456$8],[489$3],[643$7],[-1$2],[485$1]
[511$9],[532$6],[281$1],[663$3],[513$8],[349$9],[445$9],[461$9],[-1$2],[123$5],[557$9],[136$8],[191$9],[474$1],[86$9],[94$9],[239$9],[17$2],[380$9],[602$6],[402$2],[23$7],[190$9],[163$9],[118$7],[355$7],[211$1],[135$8],[631$9],[106$6],[202$9],[314$1],TRUE,[578$9],[205$1],[572$9],[669$9],[50$8],[626$9],[645$9],[606$9],[341$8],[452$9],[529$9],[494$9],[525$7],[107$9],[420$9],[401$2],[360$9],[1$1],[83$1],[528$9],[128$8],[102$9],[-2$6],[440$9],[486$9],[322$9],[381$9],4,[436$8],[337$9],[37$9],[675$8],[151$9],[44$9],[176$3],[73$1],[556$9],[147$7],[637$9],[586$6],natural,[347$9],[565$9],[351$9],[255$9],[658$1],[518$9],[40$8],M,[660$7],[325$9],[108$1],[514$6],[45$2],1,[170$9],[161$7],[459$9],[453$9],[109$3],[651$9],[134$9],[290$9],[92$2],[306$4],[104$1],[458$3],[304$9],[636$9],[60$8],[507$1],[563$9]
[411$8],[80$8],[578$9],[162$9],[613$2],[485$2],[172$1],[72$9],[415$2],[15$9],[50$1],[563$9],[19$7],[579$9],[101$8],[100$9],[456$2],[206$9],[498$6],[279$2],[483$8],[107$8],[58$9],[114$4],[514$8],[660$9],[621$5],[546$2],[558$9],[133$9],[-2$6],[47$9],TRUE,[236$2],[471$4],[345$9],[169$1],[433$9],[10$9],[235$6],[142$8],[221$4],[37$9],[620$8],[115$1],[-1$2],[286$6],[412$3],[375$8],[535$9],[668$3],[330$6],[602$8],[227$9],[338$9],[437$2],[357$4],[237$8],[550$1],[559$5],2,[576$6],[175$9],[314$2],[592$4],[87$3],[454$9],[486$8],[145$7],[267$3],[289$7],[438$7],[344$2],natural,[632$9],[77$9],[291$2],[554$5],[275$8],[59$2],[544$7],F,[450$4],[584$9],[186$7],[536$8],[381$7],18,[38$1],[368$3],[230$7],[79$6],[524$7],[501$2],[316$9],[457$3],[85$3],[532$4],[353$6],[678$9],[548$1],[605$9],[651$4],[295$7],[639$4]
[539$1],[174$9],[324$9],[452$9],[220$6],[8$9],[490$1],[234$9],[1$1],[597$9],[626$9],[503$9],[108$1],[297$1],[648$9],[361$1],[19$9],[515$9],[679$1],[15$9],[331$1],[157$9],[269$9],[155$9],[601$9],[394$9],[320$9],[517$1],[398$7],[172$1],[598$5],[59$1],TRUE,[543$1],[663$1],[412$4],[523$9],[568$9],[489$9],[667$9],[535$9],[456$6],[379$9],[682$9],[422$9],[432$9],[309$9],[390$1],[224$9],[433$9],[405$9],[163$9],[184$9],[322$9],[512$9],[304$9],[371$9],[505$1],[57$1],[235$9],5,[46$9],[465$9],[551$1],[97$9],[671$9],[218$9],[662$9],[345$9],[350$9],[271$9],[545$9],[344$1],natural,[542$9],[603$1],[183$1],[33$1],[485$8],[408$9],[125$9],F,[391$6],[407$9],[79$9],[522$9],[36$9],11,[676$3],[-1$2],[488$9],[566$9],[439$1],[102$9],[40$9],[-2$6],[295$9],[181$9],[651$9],[49$9],[386$9],[668$1],[365$1],[293$1],[104$4]
[386$7],[261$8],[177$2],[93$8],[434$8],[125$9],[458$2],[-2$6],[282$2],[671$7],[487$1],[195$6],[251$4],[601$9],[62$6],[118$2],[333$2],[499$3],[437$3],[519$9],[371$8],[272$2],[528$7],[374$4],[643$7],[438$7],[478$2],[524$7],[347$9],[207$2],[323$5],[16$9],TRUE,[266$9],[577$3],[591$7],[185$9],[415$3],[359$3],[424$2],[74$6],[432$7],[284$9],[356$9],[406$2],[325$8],[494$1],[649$3],[572$8],[399$2],[580$8],[390$3],[257$9],[622$8],[377$6],[237$7],[501$3],[116$7],[547$1],[647$9],2,[296$8],[45$5],[414$1],[463$7],[58$3],[410$7],[534$2],[188$9],[396$7],[412$4],[517$2],[650$7],natural,[187$7],[313$2],[142$8],[604$8],[575$7],[322$9],[439$2],M,[537$3],[259$8],[29$8],[238$8],[292$9],37,[394$9],[309$1],[164$7],[361$2],[620$9],[654$1],[663$1],[95$3],[532$3],[26$2],[224$8],[-1$2],[664$2],[14$2],[56$8],[467$2],[122$9]
[354$9],[650$9],[492$1],[507$1],[258$9],[372$1],[231$9],[51$9],[342$9],[550$1],[527$3],[285$1],[457$9],[-1$2],[191$7],[91$8],[643$9],[236$7],[577$1],[590$9],[369$7],[119$1],[69$8],[48$9],[74$1],[259$9],[573$9],[35$2],[518$9],[512$9],[80$9],[250$9],TRUE,[621$9],[187$6],[626$7],[123$2],[567$5],[557$7],[410$9],[406$9],[494$3],[134$9],[58$7],[196$1],[97$6],[601$9],[578$9],[-2$6],[478$1],[513$9],[394$9],[227$9],[309$3],[358$7],[642$9],[118$9],[297$1],[619$1],[640$9],2,[206$9],[558$9],[576$8],[443$9],[71$1],[504$9],[56$9],[462$9],[44$9],[148$9],[341$1],[648$9],natural,[105$6],[393$9],[109$1],[528$9],[575$9],[533$9],[7$9],F,[112$9],[154$5],[40$9],[270$1],[502$4],45,[560$9],[266$9],[135$1],[252$6],[535$9],[390$1],[491$1],[72$9],[201$1],[12$8],[555$1],[499$7],[568$9],[524$9],[169$1],[163$9],[523$9]
[285$3],[492$2],[185$7],[552$4],[426$7],[31$6],[182$4],[425$6],[438$6],[286$8],[197$4],[215$7],[124$8],[299$7],[620$6],[266$8],[141$8],[270$4],[356$6],[206$8],[58$4],[315$8],[503$3],[39$7],[471$3],[293$3],[432$5],[220$6],[340$6],[323$5],[5$7],[96$5],TRUE,[412$4],[587$3],[310$8],[42$5],[122$9],[641$6],[219$7],[273$7],[449$3],[241$4],[186$7],[223$2],[413$3],[84$6],[259$7],[319$6],[308$3],[523$3],[216$4],[619$3],[469$2],[28$7],[561$7],[-1$2],[483$7],[0$4],[379$7],2,[428$3],[633$4],[77$6],[370$6],[671$7],[476$7],[258$7],[316$7],[662$3],[403$3],[621$4],[516$7],natural,[41$7],[680$6],[305$6],[647$7],[-2$6],[685$8],[574$3],M,[15$4],[640$7],[361$3],[481$6],[7$6],5,[169$3],[269$2],[599$4],[34$6],[446$3],[179$3],[581$2],[465$6],[545$4],[366$8],[617$3],[604$6],[419$7],[248$7],[399$6],[566$5],[639$4]
[580$9],[449$9],[298$9],[190$9],[599$9],[-1$2],[349$9],[636$9],[622$9],[111$9],[485$9],[410$9],[280$9],[200$9],[170$9],[228$9],[195$9],[120$9],[642$9],[266$9],[286$9],[315$9],[141$9],[317$9],[163$9],[370$9],[672$4],[264$9],[624$9],[85$5],[343$4],[22$9],TRUE,[261$9],[137$9],[422$9],[124$9],[514$9],[398$9],[344$9],[524$9],[438$9],[49$9],[106$9],[136$9],[359$9],[416$9],[593$9],[362$9],[418$9],[369$1],[108$1],[-2$6],[374$9],[673$9],[67$9],[25$9],[20$5],[219$9],[406$9],2,[9$9],[314$1],[105$9],[302$9],[284$9],[461$9],[390$9],[169$1],[118$9],[495$9],[380$9],[428$9],natural,[207$9],[520$9],[336$9],[341$9],[436$9],[183$8],[403$4],F,[578$9],[174$9],[534$9],[347$9],[125$9],27,[242$9],[222$9],[259$9],[472$5],[565$9],[70$9],[154$9],[358$9],[471$9],[271$9],[84$9],[238$9],[629$9],[670$9],[87$3],[644$9],[144$3]
[187$3],[604$7],[534$3],[671$4],[164$7],[251$7],[125$7],[296$9],[185$9],[322$7],[580$9],[494$5],[282$6],[323$5],[195$4],[313$7],[371$6],[309$6],[122$6],[374$9],[478$5],[188$7],[14$4],[591$6],[487$7],[463$4],[467$5],[58$7],[437$6],[207$8],[272$3],[412$6],TRUE,[517$4],[439$3],[26$3],[575$7],[424$7],[224$7],[284$7],[56$7],[622$6],[663$3],[396$3],[499$5],[524$8],[142$8],[292$8],[528$7],[434$7],[359$3],[501$3],[257$8],[601$7],[238$8],[458$1],[93$7],[647$7],[95$3],[664$3],2,[532$7],[386$4],[259$7],[361$3],[261$7],[620$4],[643$7],[406$7],[377$6],[62$6],[-2$6],[650$7],natural,[414$7],[325$5],[654$4],[537$4],[399$3],[118$6],[410$7],M,[572$6],[333$3],[45$2],[74$3],[266$6],37,[177$6],[347$7],[390$3],[432$6],[577$3],[29$3],[438$7],[16$7],[116$6],[519$9],[356$7],[649$7],[237$7],[394$7],[547$6],[415$3],[-1$2]
[89$7],[613$1],[4$8],[263$6],[206$8],[71$1],[559$6],[560$7],[33$1],[248$7],[122$8],[647$9],[23$4],[312$7],[511$7],[564$1],[180$8],[685$8],[324$9],[344$5],[291$6],[127$2],[539$2],[181$7],[172$2],[17$5],[416$8],[201$5],[69$5],[109$5],[293$2],[516$8],TRUE,[380$6],[471$5],[-2$6],[326$7],[53$5],[590$8],[485$7],[422$9],[644$8],[648$9],[552$8],[14$2],[447$9],[490$8],[78$9],[678$8],[48$6],[222$6],[462$9],[391$8],[571$8],[116$5],[569$5],[307$8],[137$5],[483$9],[106$8],2,[304$8],[123$5],[566$8],[600$6],[650$8],[13$8],[246$7],[229$8],[149$5],[228$1],[337$5],[505$1],natural,[682$8],[370$7],[245$8],[56$8],[142$8],[1$1],[581$8],F,[596$6],[97$7],[8$8],[259$8],[341$7],28,[461$9],[191$9],[599$8],[167$8],[377$2],[420$9],[389$7],[270$1],[529$8],[480$7],[227$7],[361$7],[-1$2],[64$7],[96$1],[407$8],[592$7]
[304$7],[540$4],[65$3],[28$5],[469$3],[576$3],[278$3],[20$3],[662$3],[-1$2],[503$6],[451$5],[682$3],[557$7],[600$7],[299$8],[608$8],[329$1],[99$4],[176$7],[378$7],[6$2],[590$7],[459$8],[155$4],[114$2],[521$2],[211$4],[222$2],[252$2],[617$3],[166$1],TRUE,[172$3],[357$2],[633$3],[22$2],[383$2],[411$2],[91$3],[450$7],[64$2],[550$2],[428$4],[630$4],[98$9],[616$8],[280$8],[389$6],[324$8],[397$7],[109$3],[228$3],[160$4],[627$6],[560$7],[178$3],[316$4],[592$8],[161$6],3,[102$7],[260$4],[609$7],[376$7],[430$6],[476$7],[5$6],[566$3],[239$9],[495$3],[27$9],[130$7],natural,[443$6],[670$6],[232$1],[563$7],[17$5],[360$7],[136$7],M,[636$6],[86$7],[217$4],[83$3],[173$4],39,[4$3],[311$2],[319$4],[219$3],[55$3],[353$2],[78$3],[203$2],[61$3],[-2$6],[230$3],[680$8],[189$8],[288$3],[152$5],[0$3],[457$4]
[654$9],[184$9],[541$7],[401$3],[94$6],[480$9],[14$4],[478$3],[-1$2],[295$6],[253$6],[128$9],[603$4],[39$9],[-2$6],[377$7],[342$7],[113$7],[178$7],[589$9],[29$9],[246$9],[189$9],[605$6],[107$9],[615$6],[142$9],[98$9],[198$9],[72$9],[426$4],[662$5],TRUE,[340$6],[65$7],[83$6],[332$9],[237$9],[630$9],[330$9],[303$7],[609$7],[619$9],[218$6],[66$9],[319$9],[402$9],[143$9],[625$9],[448$3],[397$9],[399$7],[433$9],[281$3],[363$5],[584$9],[527$9],[572$9],[90$4],[297$7],2,[570$6],[37$9],[610$9],[233$9],[7$9],[73$3],[35$5],[490$9],[489$9],[209$4],[192$3],[15$9],natural,[376$9],[129$8],[114$7],[3$3],[283$9],[500$9],[318$9],M,[505$2],[579$9],[445$9],[58$4],[93$9],23,[453$9],[78$9],[530$9],[301$9],[152$2],[345$9],[484$9],[544$9],[611$6],[180$9],[383$9],[474$4],[131$9],[664$9],[657$4],[92$9],[339$9]
[671$6],[125$5],[293$5],[408$7],[523$7],[682$6],[181$6],[662$4],[412$5],[163$5],[456$8],[331$4],[218$6],[543$5],[57$6],[269$5],[648$6],[505$6],[452$5],[155$6],[668$6],[551$3],[439$3],[304$5],[566$6],[15$6],[8$5],[539$7],[371$8],[79$9],[350$4],[46$6],TRUE,[19$2],[386$4],[465$3],[515$5],[626$3],[512$3],[40$4],[102$9],[545$7],[365$5],[398$4],[271$5],[309$4],[503$3],[663$2],[345$7],[676$7],[517$1],[361$4],[172$6],[422$6],[320$3],[295$8],[33$5],[603$5],[391$6],[297$5],3,[174$4],[568$5],[322$6],[489$6],[522$6],[97$6],[104$5],[598$6],[432$7],[379$9],[597$4],[485$7],natural,[-2$6],[488$7],[651$7],[390$6],[535$3],[394$6],[542$6],M,[407$5],[433$3],[490$7],[220$6],[49$5],11,[224$5],[667$4],[-1$2],[108$5],[183$6],[36$7],[234$8],[1$6],[679$4],[324$6],[601$5],[157$5],[59$7],[235$7],[344$6],[184$6],[405$9]
[490$6],[657$7],[595$9],[435$4],[594$8],[292$4],[30$7],[127$7],[378$6],[20$3],[679$6],[-1$2],[236$5],[268$6],[460$3],[309$7],[263$8],[274$3],[27$6],[247$5],[88$4],[397$4],[160$3],[222$4],[582$5],[673$8],[331$8],[512$6],[289$7],[201$2],[111$6],[25$3],TRUE,[291$6],[76$7],[544$3],[652$6],[632$6],[628$5],[668$5],[227$8],[646$7],[213$6],[153$4],[204$6],[521$7],[320$6],[495$4],[584$6],[-2$6],[676$7],[350$6],[589$7],[352$4],[53$6],[233$7],[367$6],[655$7],[91$7],[24$5],2,[433$7],[120$5],[300$6],[156$6],[388$6],[63$6],[157$6],[224$6],[283$5],[422$7],[47$7],[208$8],natural,[336$7],[172$4],[549$5],[455$3],[519$6],[497$6],[254$7],M,[70$4],[89$5],[180$6],[271$6],[591$7],4,[618$7],[90$6],[126$7],[79$6],[51$6],[346$6],[629$6],[246$7],[253$6],[10$8],[209$6],[377$5],[279$6],[368$6],[653$4],[681$6],[148$8]
[499$5],[384$6],[238$8],[506$1],[652$8],[435$7],[611$4],[580$5],[0$7],[565$8],[-1$2],[616$7],[345$8],[607$7],[330$6],[680$8],[411$2],[633$2],[626$6],[314$3],[517$7],[555$6],[455$4],[6$9],[253$1],[98$9],[582$8],[379$9],[663$5],[617$7],[340$4],[515$9],TRUE,[72$8],[75$7],[441$6],[154$6],[357$2],[135$4],[24$6],[57$3],[339$8],[333$6],[50$6],[111$8],[638$7],[-2$6],[367$8],[570$7],[290$6],[382$9],[150$7],[541$3],[319$6],[298$3],[482$6],[591$4],[444$7],[94$8],[632$6],2,[645$5],[59$7],[231$8],[101$4],[216$7],[630$7],[139$2],[77$7],[544$7],[533$9],[269$7],[602$4],natural,[440$4],[470$7],[527$6],[244$6],[610$7],[211$8],[157$7],M,[350$7],[37$9],[265$8],[525$7],[284$5],32,[165$3],[637$7],[225$5],[151$7],[214$7],[640$6],[421$7],[433$8],[179$4],[586$6],[655$7],[665$7],[226$8],[588$5],[262$3],[477$6],[200$4]
[664$9],[65$3],[303$9],[578$9],[494$9],[447$9],[201$7],[-2$6],[128$3],[132$2],[133$7],[23$8],[520$9],[538$9],[577$7],[62$8],[141$9],[400$8],[483$9],[-1$2],[567$7],[627$9],[514$4],[530$6],[226$7],[202$8],[272$4],[100$9],[492$6],[444$9],[480$8],[415$5],TRUE,[114$9],[591$9],[98$8],[335$9],[537$9],[196$9],[573$9],[187$6],[158$9],[457$9],[585$9],[316$9],[276$9],[531$9],[411$9],[659$9],[397$9],[487$9],[540$9],[260$8],[229$8],[506$7],[257$9],[579$9],[317$6],[326$9],[124$4],2,[103$8],[666$9],[12$9],[233$9],[552$8],[510$3],[225$2],[84$9],[509$3],[190$9],[318$9],[493$9],natural,[286$2],[61$1],[305$9],[310$9],[219$8],[641$6],[557$8],M,[636$9],[424$7],[171$1],[372$2],[376$9],13,[164$8],[373$9],[380$3],[140$9],[289$9],[661$6],[677$9],[511$7],[650$8],[348$9],[382$8],[351$9],[681$2],[3$1],[239$9],[279$1],[638$5]
[88$9],[625$9],[496$9],[363$6],[113$9],[186$9],[546$1],[374$5],[66$5],[228$1],[191$8],[142$9],[301$5],[143$6],[431$5],[471$5],[170$9],[22$5],[604$8],[383$6],[263$3],[329$3],[353$8],[590$9],[392$8],[495$8],[216$8],[83$6],[632$9],[455$1],[593$8],[364$1],TRUE,[96$1],[265$6],[470$9],[563$9],[571$9],[430$9],[665$9],[159$9],[86$9],[231$9],[436$9],[261$9],[340$8],[669$9],[469$6],[249$9],[685$9],[122$8],[5$8],[482$9],[291$6],[270$1],[120$9],[109$5],[413$1],[321$8],[262$5],6,[637$1],[328$5],[161$9],[634$5],[513$6],[251$1],[-2$6],[587$1],[576$6],[643$9],[204$8],[199$9],natural,[277$8],[110$9],[64$9],[123$5],[655$6],[491$1],[63$9],F,[502$9],[644$8],[409$9],[421$9],[130$8],9,[223$5],[169$1],[443$9],[221$6],[266$9],[670$9],[217$1],[306$1],[501$1],[-1$2],[647$9],[56$6],[30$9],[264$6],[75$1],[11$5],[44$9]
[-1$2],[620$4],[642$6],[512$4],[453$4],[305$4],[199$5],[494$6],[220$7],[297$6],[202$9],[-2$6],[550$1],[649$7],[212$6],[36$7],[103$6],[218$7],[658$1],[677$9],[399$6],[532$7],[176$9],[526$5],[528$4],[369$3],[328$4],[332$2],[287$8],[55$6],[261$8],[668$4],TRUE,[219$6],[521$2],[589$9],[597$4],[426$7],[164$6],[282$2],[629$9],[65$2],[558$4],[400$7],[557$2],[192$1],[102$9],[255$2],[405$8],[476$6],[268$8],[258$9],[625$3],[472$3],[383$7],[7$8],[473$6],[100$7],[76$4],[195$3],2,[335$2],[336$2],[378$5],[272$1],[205$1],[62$3],[513$8],[523$5],[390$3],[428$4],[134$9],[667$4],natural,[491$1],[662$6],[500$9],[160$1],[92$7],[310$7],[338$9],M,[166$1],[68$7],[235$7],[178$6],[215$8],34,[551$6],[554$3],[325$7],[128$4],[631$3],[40$5],[46$7],[478$1],[138$5],[141$6],[302$6],[234$9],[264$8],[606$6],[360$8],[113$6],[373$9]
[389$9],[391$8],[550$1],[493$8],[348$6],[427$2],[289$8],[379$6],[616$5],[26$1],[367$6],[515$8],[637$2],[506$1],[212$7],[581$6],[602$7],[479$6],[166$1],[356$7],[640$8],[469$1],[671$8],[420$8],[101$7],[80$7],[444$9],[551$1],[566$3],[498$6],[185$7],[273$9],TRUE,[331$3],[531$8],[293$3],[134$8],[452$8],[409$8],[276$6],[81$1],[424$2],[407$9],[164$6],[179$3],[126$8],[392$8],[267$7],[82$9],[679$2],[167$8],[337$6],[210$8],[667$3],[650$6],[86$8],[539$1],[552$8],[652$9],[12$8],3,[365$1],[176$5],[443$5],[497$8],[353$9],[569$2],[156$9],[34$9],[674$2],[510$1],[-2$6],[555$3],natural,[542$8],[275$6],[368$6],[23$3],[168$8],[543$1],[235$9],M,[188$9],[532$1],[104$2],[186$3],[230$8],22,[512$6],[97$5],[-1$2],[196$2],[628$1],[508$6],[486$8],[208$2],[425$6],[148$8],[661$6],[252$3],[417$8],[324$8],[585$7],[115$6],[656$4]
[60$7],[460$9],[161$5],[250$9],[320$7],[34$8],[112$9],[651$3],[524$5],[404$6],[579$7],[355$7],[83$4],[99$6],[346$9],[188$9],[510$1],[362$9],[487$9],[434$9],[252$7],[39$9],[25$9],[451$9],[406$9],[198$5],[-1$2],[61$3],[196$5],[392$9],[459$9],[535$9],TRUE,[308$3],[353$9],[518$9],[187$9],[86$9],[639$6],[190$4],[132$9],[349$9],[393$1],[288$1],[507$1],[612$4],[618$9],[41$9],[296$9],[413$1],[84$9],[49$5],[170$8],[67$9],[534$3],[475$9],[209$5],[520$4],[277$2],[124$3],2,[538$9],[266$9],[257$9],[230$6],[88$9],[240$9],[130$9],[448$9],[398$3],[372$1],[189$9],[-2$6],natural,[58$2],[303$4],[671$6],[207$4],[442$4],[2$9],[584$6],M,[11$1],[223$4],[675$3],[322$6],[545$9],30,[283$9],[193$6],[364$1],[419$9],[583$6],[410$9],[146$8],[204$3],[156$9],[249$9],[673$7],[316$5],[601$9],[536$9],[329$1],[73$1],[479$7]
[187$7],[258$8],[334$2],[112$9],[325$6],[621$6],[160$2],[132$3],[294$4],[100$6],[268$8],[413$1],[-2$6],[641$3],[361$2],[247$1],[287$4],[483$6],[396$1],[290$7],[648$8],[201$3],[292$9],[528$6],[375$6],[117$4],[618$9],[296$9],[364$1],[513$7],[95$7],[491$1],TRUE,[274$1],[573$8],[638$7],[227$9],[21$1],[32$7],[285$1],[623$1],[278$5],[346$9],[666$9],[518$8],[240$8],[121$1],[501$1],[68$8],[351$9],[52$5],[256$3],[633$2],[511$6],[502$4],[537$3],[224$9],[17$5],[526$6],[45$4],2,[-1$2],[279$1],[239$9],[470$8],[288$2],[199$4],[394$9],[521$3],[140$8],[468$4],[4$4],[41$8],natural,[307$6],[216$7],[582$9],[197$4],[99$1],[138$6],[536$9],M,[254$9],[620$5],[372$4],[481$6],[676$5],24,[517$2],[649$9],[181$5],[387$8],[675$6],[251$4],[384$4],[6$2],[475$7],[586$4],[157$8],[538$9],[435$9],[194$2],[116$3],[213$9],[42$3]
